scheduler,trials,frames,users_per_macro,include_mobility,include_orientation,include_nlos,nlos_profile,mean_sinr_db,median_sinr_db,avg_rate_bpshz,p5_rate_bpshz,coverage_continuity_10db,coverage_continuity_20db,outage_probability_10db,outage_probability_20db,avg_outage_duration_frames,p95_outage_duration_frames,link_opportunity_mean_sinr_db,link_opportunity_median_sinr_db,link_opportunity_avg_rate_bpshz,link_opportunity_continuity_10db,link_opportunity_continuity_20db,link_opportunity_outage_probability_10db,link_opportunity_outage_probability_20db,link_opportunity_avg_outage_duration_20db,scheduled_link_continuity_10db,scheduled_link_continuity_20db,service_avg_rate_bpshz_all_users,beam_switching_rate,fairness_over_time,mean_served_fraction,mean_user_throughput_bpshz,p5_user_throughput_bpshz,worst_user_throughput_bpshz,avg_time_between_services_frames,mean_service_gap_frames,p95_service_gap_frames,mean_longest_service_gap_frames,p95_longest_service_gap_frames,starvation_probability_gap10,edge_served_frame_ratio,center_served_frame_ratio,edge_coverage_continuity_10db,edge_coverage_continuity_20db,edge_outage_probability_10db,edge_outage_probability_20db,center_coverage_continuity_10db,center_coverage_continuity_20db,edge_frame_fraction,time_s,experiment,case,seed,wall_time_s
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.982377602910137,-7.743131075024405,182.5281092881645,0.0,0.057050793650793644,0.026642328042328037,0.9429492063492063,0.973357671957672,32.39269615438794,75.0,29.308222348246037,-300.0,102.35495960404744,0.13453650793650793,0.06837989417989418,0.865463492063492,0.9316201058201058,21.727609269725313,0.4029940524691673,0.21246894827819718,30.376347262880177,0.015066495066495069,0.06034599923942741,0.16642010582010583,30.37634726288018,0.0,0.0,14.27569016579612,11.698541641915172,47.0,36.95134920634921,75.0,0.9796825396825397,0.20590193359384545,0.13483518430802094,0.08850430322765722,0.05120206804825971,0.9114956967723428,0.9487979319517403,0.03247725423852757,0.008486930755258517,0.48158730158730156,852.5022270679474,ablation,combined_mobility_orientation_nlos,4,852.5630407333374
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,30.420502281420617,-5.997555541837092,193.90011542754107,0.0,0.05353227513227513,0.022761904761904758,0.9464677248677249,0.9772380952380952,32.86207387374564,75.0,26.396666441902283,-300.0,70.53076761972576,0.10809523809523809,0.060154497354497356,0.8919047619047619,0.9398455026455026,24.082919818867104,0.38816786603476683,0.1880275482528551,32.268877727982115,0.015066495066495069,0.054924375384096495,0.16642010582010583,32.268877727982115,0.0,0.0,13.623018546006115,10.871430740142701,45.0,36.306111111111115,75.0,0.969047619047619,0.1726524909806215,0.16205622909267342,0.06809131644679903,0.030771768229152424,0.931908683553201,0.9692282317708476,0.041651833643441806,0.017072823589974404,0.48158730158730156,865.5262606143951,ablation,combined_mobility_orientation_nlos,4,865.5867252349854
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.07044862487424,-7.514214893643682,184.10523625416894,0.0,0.056991534391534385,0.02635026455026455,0.9430084656084656,0.9736497354497354,32.35911233030878,75.0,29.112849152622466,-300.0,99.92051283975631,0.13248148148148145,0.06716719576719576,0.8675185185185186,0.9328328042328042,22.016708709008718,0.4029659263446592,0.21108424565177858,30.63881289945438,0.015066495066495069,0.06058267299539677,0.16642010582010583,30.638812899454386,0.0,0.0,14.150252320544483,11.693852708460135,47.0,36.92031746031746,75.0,0.9797619047619047,0.20293329097876114,0.1374273898152265,0.08728967004516128,0.0502104828170992,0.9127103299548387,0.9497895171829008,0.033415434926717426,0.008781069807555615,0.48158730158730156,832.1714158058167,ablation,combined_mobility_orientation_nlos,4,832.2324500083923
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.786695606325306,-7.628621164104587,182.2401823915388,0.0,0.05723280423280423,0.02653333333333333,0.9427671957671958,0.9734666666666667,32.655070817507365,75.0,29.3913851111917,-300.0,104.34467464255661,0.13657460317460318,0.06841375661375661,0.8634253968253969,0.9315862433862434,22.21813088357772,0.40327142965312957,0.2119699430145304,30.328430438275273,0.015066495066495069,0.061372569695530135,0.16642010582010583,30.328430438275277,0.0,0.0,14.357553517684114,11.785000448819604,48.0,37.13515873015873,75.0,0.9800793650793651,0.20615981782511422,0.13493074131186084,0.08909615861053999,0.05199639171136311,0.91090384138946,0.948003608288637,0.03279372570957872,0.007774962138747719,0.48158730158730156,849.5598797798157,ablation,combined_mobility_orientation_nlos,4,849.6205971240997
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.12034360784338,-7.765869265105967,181.65789855431294,0.0,0.05873756613756613,0.02897037037037037,0.9412624338624339,0.9710296296296297,37.210989456609894,75.0,30.058784069248695,-300.0,116.90105098113021,0.14858518518518518,0.07387724867724867,0.8514148148148148,0.9261227513227513,25.721095632751425,0.3881875150575577,0.2071788555797497,30.231526700466805,0.015066495066495069,0.06349723890339051,0.16642010582010583,30.231526700466805,0.0,0.0,16.338571446602707,13.235428533024178,54.0,40.388888888888886,75.0,0.9826190476190476,0.21232526203017388,0.1296316689042193,0.09488043053313076,0.06073580757793885,0.9051195694668692,0.9392641924220612,0.030634393096681686,0.004835250710675761,0.48158730158730156,847.786746263504,ablation,combined_mobility_orientation_nlos,4,847.8474025726318
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.0798587903125,-7.961765313767951,174.16519583598188,0.0,0.0576962962962963,0.027232804232804234,0.9423037037037036,0.9727671957671957,36.33458498023715,75.0,30.28017230562442,-300.0,120.72880753855576,0.15236402116402117,0.07533121693121693,0.8476359788359789,0.9246687830687831,24.679771790092076,0.40358671159297843,0.21594759182662943,28.98459032120356,0.015066495066495069,0.06343309542600019,0.16642010582010583,28.98459032120356,0.0,0.0,15.689970044520017,13.108346923153725,52.0,39.44880952380952,75.0,0.9826190476190476,0.21585170223289293,0.12699884135272746,0.09458143301668351,0.0580445123335604,0.9054185669833165,0.9419554876664396,0.02931831304131826,0.004235440771535724,0.48158730158730156,861.9785959720612,ablation,combined_mobility_orientation_nlos,4,862.0388836860657
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.0372481828056,-7.526652682607086,183.9576321697846,0.0,0.05696613756613757,0.02641058201058201,0.9430338624338624,0.973589417989418,32.32868336905724,75.0,29.133805725707496,-300.0,100.17495679915737,0.1327132275132275,0.06724973544973545,0.8672867724867726,0.9327502645502646,21.994435572412417,0.4027108118248174,0.2113921452686535,30.614248612111655,0.015066495066495069,0.0605906434424158,0.16642010582010583,30.614248612111652,0.0,0.0,14.163513693802257,11.700105455463632,47.0,36.93674603174603,75.0,0.9800793650793651,0.20299842162113294,0.13731756543320192,0.08729074685167415,0.05032218004658584,0.9127092531483258,0.9496778199534142,0.033308406128100064,0.008756056618646096,0.48158730158730156,857.6068239212036,ablation,combined_mobility_orientation_nlos,4,857.6686608791351
proportional_fair,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.080603830010205,-8.766910311969557,175.79241774970947,0.0,0.04988888888888888,0.01992486772486772,0.9501111111111111,0.9800751322751323,34.53542396897606,75.0,26.679168376202878,-300.0,74.46064349437596,0.11077142857142856,0.05743492063492063,0.8892285714285715,0.9425650793650794,23.50071236346367,0.3776544233821246,0.1717718739813993,29.249440005159332,0.015035392535392534,0.05402500059006236,0.1663862433862434,29.249440005159325,0.0,0.0,12.074421595876759,10.617780653161349,43.0,35.31650793650794,75.0,0.9782539682539683,0.17561393342708814,0.16175449662734404,0.06505432430510603,0.030424407564095847,0.934945675694894,0.9695755924359042,0.03981504408798687,0.013436769567461655,0.44476190476190475,823.3645985126495,ablation,combined_mobility_orientation_nlos,5,823.4247767925262
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.07905297131116,-7.399869798693177,182.84603113121472,0.0,0.056987301587301586,0.025747089947089945,0.9430126984126984,0.97425291005291,32.94339285075321,75.0,29.013990525394618,-300.0,100.40904367110734,0.13357566137566138,0.06587936507936508,0.8664243386243387,0.9341206349206349,22.08350636679759,0.40227130341320194,0.20178384242200836,30.423064238006926,0.015035392535392534,0.060316781059067764,0.16638624338624336,30.423064238006926,0.0,0.0,14.395775780847009,11.587335441641539,47.0,37.07206349206349,75.0,0.979047619047619,0.20604573414811503,0.13760434708698419,0.08925048503696995,0.05055836146687173,0.91074951496303,0.9494416385331282,0.033356676022559026,0.00832936043609537,0.44476190476190475,846.393070936203,ablation,combined_mobility_orientation_nlos,5,846.4541721343994
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,30.238938480251818,-5.785127524192674,191.24146009941444,0.0,0.053247619047619044,0.022012698412698404,0.946752380952381,0.9779873015873016,33.530384936327685,75.0,26.166751596607398,-300.0,69.12699542143237,0.1069248677248677,0.058071957671957664,0.8930751322751322,0.9419280423280423,24.661217930958053,0.38480779125556047,0.17699514816570597,31.819948125641726,0.015035392535392534,0.055090144644974415,0.16638624338624342,31.819948125641723,0.0,0.0,13.931624266991482,10.793371331488231,46.0,36.42301587301587,75.0,0.9677777777777777,0.17325818586743785,0.16401580092127133,0.0696623321126417,0.03126032314016884,0.9303376678873583,0.9687396768598312,0.04128879578175629,0.016371007665280993,0.44476190476190475,862.0939478874207,ablation,combined_mobility_orientation_nlos,5,862.1541495323181
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.975632979917624,-7.099894879600649,183.762682454389,0.0,0.05688253968253969,0.025435978835978826,0.9431174603174604,0.9745640211640212,32.93152399342058,75.0,28.784186332010222,-300.0,97.563373222845,0.131021164021164,0.06441587301587301,0.868978835978836,0.935584126984127,22.541034597047652,0.40202608763861575,0.2000000900665985,30.575582408164923,0.015035392535392534,0.06056630755917358,0.1663862433862434,30.575582408164923,0.0,0.0,14.293312743711844,11.6081664530009,48.0,37.01904761904762,75.0,0.9788888888888889,0.202808856641862,0.1401588314274979,0.08800280337816434,0.04951393575627014,0.9119971966218356,0.9504860642437298,0.03412321700573132,0.008568420350529233,0.44476190476190475,834.0893762111664,ablation,combined_mobility_orientation_nlos,5,834.1511144638062
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.60105258086702,-7.251604265975474,182.28622665578223,0.0,0.057168253968253965,0.025603174603174596,0.942831746031746,0.9743968253968254,33.221669011797815,75.0,29.097164387985337,-300.0,102.5199954852178,0.13574074074074075,0.06595767195767195,0.8642592592592593,0.934042328042328,22.738092171359387,0.4024467909269377,0.20126965136699407,30.32992047430891,0.015035392535392534,0.06140097688779697,0.1663862433862434,30.32992047430891,0.0,0.0,14.54743554853194,11.713280994438993,48.0,37.27896825396825,75.0,0.9784126984126984,0.2059667280958673,0.1375214561417121,0.08958162130238993,0.05131026823103114,0.9104183786976101,0.9486897317689689,0.03357005155628229,0.007455850088002718,0.44476190476190475,851.1993165016174,ablation,combined_mobility_orientation_nlos,5,851.2590816020966
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.226488213149267,-7.409048817458753,183.5319989399797,0.0,0.05901904761904761,0.02826455026455026,0.9409809523809524,0.9717354497354498,37.50724992852183,75.0,29.710557022006995,-300.0,114.48204471756482,0.147637037037037,0.07088359788359788,0.852362962962963,0.9291164021164021,26.226626441244996,0.3882712316987799,0.19780566349823997,30.537199844791225,0.015035392535392534,0.06362481859037468,0.16638624338624336,30.53719984479122,0.0,0.0,16.595990039674728,13.076457015752867,55.0,40.46960317460317,75.0,0.9807142857142858,0.21219028194615075,0.13236967603020455,0.09560745013153313,0.06034054598639588,0.9043925498684668,0.9396594540136041,0.031985018562794974,0.004819390003258438,0.44476190476190475,849.3406295776367,ablation,combined_mobility_orientation_nlos,5,849.4004552364349
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.37069292207391,-7.636203081082953,175.89938132574335,0.0,0.057804232804232795,0.026469841269841265,0.9421957671957673,0.9735301587301587,36.642609630780264,75.0,29.964295390272607,-300.0,118.41174926508911,0.15163280423280423,0.07240846560846562,0.8483671957671958,0.9275915343915344,25.02995345649753,0.40387035204272465,0.20522973041925127,29.267237272754766,0.015035392535392534,0.06345459638888347,0.1663862433862434,29.26723727275476,0.0,0.0,15.787857093813972,12.99127609749662,52.0,39.49873015873016,75.0,0.9815873015873016,0.21597480530274576,0.12962587876713674,0.09538094879894138,0.057562188718279915,0.9046190512010586,0.9424378112817201,0.03038398599875903,0.0041746259717420405,0.44476190476190475,861.4587969779968,ablation,combined_mobility_orientation_nlos,5,861.5196163654327
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.939478796058392,-7.131249336356099,183.57636014027597,0.0,0.056896296296296285,0.025466666666666665,0.9431037037037037,0.9745333333333334,32.93519776839997,75.0,28.803163882140872,-300.0,97.9963374358117,0.13148042328042328,0.06457037037037036,0.8685195767195767,0.9354296296296296,22.55686544693664,0.40216336057247487,0.20037915741650597,30.544580938260626,0.015035392535392534,0.060624598948860534,0.1663862433862434,30.54458093826063,0.0,0.0,14.316052938041958,11.619295554441134,48.0,37.061031746031745,75.0,0.9788095238095238,0.203010809137742,0.13994345621631982,0.08806772883866516,0.049648791404723516,0.9119322711613348,0.9503512085952764,0.034037819180400865,0.008454613172796843,0.44476190476190475,861.8716611862183,ablation,combined_mobility_orientation_nlos,5,861.9322130680084
proportional_fair,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.99136186638401,-8.826191981948389,176.94721401635027,0.0,0.05025608465608466,0.020817989417989412,0.9497439153439153,0.9791820105820106,33.66661815535747,75.0,26.55489315150237,-300.0,75.57097854403196,0.11317354497354497,0.05991428571428571,0.8868264550264551,0.9400857142857143,22.85635998765051,0.3825072058953618,0.1802385830666106,29.440084252009214,0.01516623766623767,0.054323000742701376,0.16637777777777776,29.440084252009218,0.0,0.0,11.892511327163342,10.601313434442664,43.0,35.002857142857145,75.0,0.9786507936507937,0.17326549352551085,0.1613339385587202,0.06458557519348121,0.031164160739555104,0.9354144248065188,0.9688358392604449,0.03950179203796065,0.013607409941463236,0.5377777777777778,821.4528362751007,ablation,combined_mobility_orientation_nlos,6,821.5136291980743
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.751793988519196,-7.547486570676012,182.3668945586241,0.0,0.057121693121693115,0.026821164021164016,0.9428783068783069,0.973178835978836,32.29916060829558,75.0,28.928536410913836,-300.0,101.70033986535202,0.13563703703703703,0.06826137566137566,0.864362962962963,0.9317386243386243,21.557990353304117,0.40445061349304073,0.20987935464862922,30.341798656898188,0.01516623766623767,0.06076587969574972,0.1663777777777778,30.341798656898188,0.0,0.0,14.259776577917918,11.629877319633287,47.0,36.82873015873016,75.0,0.9796031746031746,0.2035386417911818,0.13660582942633298,0.08852210153876663,0.05196990946723561,0.9114778984612334,0.9480300905327644,0.03238587871361383,0.00808748201037222,0.5377777777777778,850.912276506424,ablation,combined_mobility_orientation_nlos,6,850.9727358818054
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,30.00770925644545,-5.89119889319207,192.07908894196595,0.0,0.05369629629629629,0.022834920634920628,0.9463037037037038,0.9771650793650793,32.94402425972173,75.0,26.105322945903445,-300.0,70.45927047619551,0.10936719576719577,0.060925925925925925,0.8906328042328042,0.9390740740740741,24.11743124252636,0.3897866800686372,0.18461288522261843,31.95769197574443,0.01516623766623767,0.055569521576226646,0.1663777777777778,31.957691975744428,0.0,0.0,13.52691690437572,10.799695656942312,45.0,36.1334126984127,75.0,0.968015873015873,0.1707200011309589,0.1637787343914525,0.06891395000974494,0.032078201916592844,0.931086049990255,0.9679217980834072,0.04147938706719867,0.016406625991441364,0.5377777777777778,862.2053365707397,ablation,combined_mobility_orientation_nlos,6,862.2659277915955
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.883414721626256,-7.2809827896486015,184.2300451276414,0.0,0.05709312169312168,0.0266,0.9429068783068784,0.9734,32.17879381515427,75.0,28.685745794613887,-300.0,98.63902269415694,0.13296931216931218,0.06677460317460318,0.8670306878306878,0.9332253968253968,21.95633122541453,0.40458470571484506,0.20920584412638885,30.651785508236692,0.01516623766623767,0.060977733781308004,0.1663777777777778,30.651785508236692,0.0,0.0,14.122211463443966,11.622327790973872,47.0,36.77793650793651,75.0,0.9802380952380952,0.20029225112636542,0.1391710838091149,0.08732664331283188,0.05100362762148733,0.9126733566871681,0.9489963723785126,0.03342772055832606,0.008470027046400782,0.5377777777777778,832.5072817802429,ablation,combined_mobility_orientation_nlos,6,832.5688381195068
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.443545380219494,-7.414904065370678,182.1619565225934,0.0,0.05726666666666666,0.026812698412698406,0.9427333333333333,0.9731873015873016,32.4934459244603,75.0,28.99188519873109,-300.0,103.60658510703976,0.13754391534391533,0.06819365079365079,0.8624560846560847,0.9318063492063492,22.21384964682139,0.40411287846318544,0.210335726392466,30.30770152188126,0.01516623766623767,0.06171716031537706,0.1663777777777778,30.30770152188126,0.0,0.0,14.292562093805403,11.703306988352745,47.0,37.01587301587302,75.0,0.9801587301587301,0.20380829568322661,0.136473082486861,0.08917121173776286,0.052994800234305,0.9108287882622371,0.947005199765695,0.03242032271915977,0.007285598659132344,0.5377777777777778,851.3027215003967,ablation,combined_mobility_orientation_nlos,6,851.3624379634857
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.927382114103967,-7.613054746507851,181.89011957215936,0.0,0.05878306878306878,0.029389417989417986,0.9412169312169312,0.970610582010582,36.892727857774915,75.0,29.680251609767474,-300.0,116.47702920668591,0.150026455026455,0.07343597883597883,0.849973544973545,0.9265640211640211,25.52704002798752,0.3867551731450195,0.20445596981105674,30.26247389415016,0.01516623766623767,0.06401609947497679,0.1663777777777778,30.26247389415016,0.0,0.0,16.58322708003029,13.125174941686105,55.0,40.416111111111114,75.0,0.981904761904762,0.210356179121885,0.13064353379218652,0.09484212129060383,0.06191499604350133,0.9051578787093961,0.9380850039564986,0.03011634957097348,0.0043345102036551455,0.5377777777777778,853.0780375003815,ablation,combined_mobility_orientation_nlos,6,853.1392495632172
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.02239757748228,-7.7789727227378656,175.39254659149887,0.0,0.05785502645502646,0.027700529100529094,0.9421449735449735,0.9722994708994709,35.99980409826431,75.0,29.870653897689134,-300.0,119.30777415087671,0.1528910052910053,0.07445608465608465,0.8471089947089947,0.9255439153439153,24.496261027867245,0.40539433230274863,0.21592557273161966,29.181422140678933,0.01516623766623767,0.0637608362456883,0.1663777777777778,29.18142214067893,0.0,0.0,15.697372852239019,13.025347222222223,51.0,39.26936507936508,75.0,0.9829365079365079,0.21347687299398718,0.12851907520670247,0.09485770638608909,0.05913862785999594,0.9051422936139109,0.9408613721400041,0.029014162825971728,0.004058836799424076,0.5377777777777778,860.3957345485687,ablation,combined_mobility_orientation_nlos,6,860.4563653469086
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.797122515617566,-7.28716664696245,183.92827425911187,0.0,0.05708359788359788,0.02658201058201058,0.9429164021164022,0.9734179894179894,32.25611894242233,75.0,28.692664016050283,-300.0,98.98884971899406,0.13333121693121694,0.06686560846560846,0.866668783068783,0.9331343915343915,21.94326382322202,0.40459224869163163,0.20873326465308495,30.60157754173268,0.01516623766623767,0.061043670005046874,0.1663777777777778,30.60157754173268,0.0,0.0,14.135298350129146,11.636749043532209,47.0,36.79698412698413,75.0,0.979920634920635,0.2005049665844988,0.13903222534578713,0.08738397686093098,0.0510474039398418,0.912616023139069,0.9489525960601582,0.033342709065937316,0.008364701476859547,0.5377777777777778,857.7132930755615,ablation,combined_mobility_orientation_nlos,6,857.7740473747253
proportional_fair,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.149339093314634,-9.922282127446461,175.19529467443874,0.0,0.049611640211640204,0.020448677248677247,0.9503883597883598,0.9795513227513227,34.16408931537184,75.0,26.737733766951806,-300.0,74.60732747858766,0.11089523809523809,0.057913227513227514,0.889104761904762,0.9420867724867725,23.281780381286122,0.37713615312070714,0.17621229615750625,29.147862237671198,0.015010725010725012,0.053619868476990316,0.16637354497354495,29.1478622376712,0.0,0.0,12.19137753525885,10.699566735029268,43.0,35.291111111111114,75.0,0.9787301587301588,0.1765955938122528,0.16038705798036787,0.06502597035642779,0.030967462690329156,0.9349740296435722,0.9690325373096709,0.03936678892463751,0.013336912923587501,0.45555555555555555,820.2312591075897,ablation,combined_mobility_orientation_nlos,7,820.2914524078369
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.037250126316763,-7.963476211162758,181.13585023773763,0.0,0.0563968253968254,0.02602222222222222,0.9436031746031746,0.9739777777777778,32.8482869379015,75.0,29.032965046517056,-300.0,99.8517553429926,0.13322751322751322,0.06625608465608465,0.8667724867724867,0.9337439153439153,22.004688279301746,0.39709079546948306,0.2038103836428053,30.13621352584955,0.015010725010725012,0.059713958718473424,0.16637354497354495,30.136213525849545,0.0,0.0,14.634898157032204,11.691902401377304,48.0,37.058174603174606,75.0,0.98,0.20657768534921214,0.1369790908164772,0.08916518762520052,0.05064342660691531,0.9108348123747995,0.9493565733930847,0.03300064316658387,0.008472615847567129,0.45555555555555555,851.4499006271362,ablation,combined_mobility_orientation_nlos,7,851.5104904174805
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,30.356598854831944,-6.15252935784209,191.59420773334367,0.0,0.053186243386243386,0.0224042328042328,0.9468137566137567,0.9775957671957672,33.322320011542345,75.0,26.137428992111897,-300.0,68.65190052360187,0.10654074074074074,0.058102645502645496,0.8934592592592593,0.9418973544973545,24.63516094212726,0.3853618381926389,0.18002741741383904,31.876207536994173,0.015010725010725012,0.05469844762443002,0.16637354497354495,31.876207536994176,0.0,0.0,14.01096137286687,10.89293418141593,46.0,36.46206349206349,75.0,0.968015873015873,0.17367726435829964,0.1628994809705575,0.06951860446130723,0.03128254670551033,0.9304813955386928,0.9687174532944897,0.04130755123367853,0.016448860590577746,0.45555555555555555,859.9818263053894,ablation,combined_mobility_orientation_nlos,7,860.0418093204498
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.026676837163468,-7.724540365981543,182.37208928126344,0.0,0.05629417989417989,0.025770370370370364,0.9437058201058202,0.9742296296296297,32.81111229908407,75.0,28.81020079432648,-300.0,97.02136535040414,0.13068042328042329,0.06474391534391534,0.8693195767195767,0.9352560846560847,22.443296089385473,0.39733115044096373,0.20279024477392116,30.341890997955645,0.015010725010725012,0.05993376884955186,0.16637354497354495,30.341890997955648,0.0,0.0,14.458109326106284,11.707714714580826,48.0,36.99420634920635,75.0,0.9800793650793651,0.20348209354323013,0.13956967155467562,0.08795569983168136,0.049832021103003214,0.9120443001683186,0.9501679788969968,0.03389974772340014,0.008836867967904368,0.45555555555555555,832.2144887447357,ablation,combined_mobility_orientation_nlos,7,832.275815486908
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.670187147497636,-7.81240816271927,180.38961924092126,0.0,0.056579894179894175,0.025902645502645504,0.9434201058201058,0.9740973544973545,33.12540933462881,75.0,29.116803043369526,-300.0,101.87428480171022,0.13525185185185185,0.06634603174603175,0.8647481481481482,0.9336539682539683,22.62431406738807,0.398041828360052,0.20391382597953184,30.012060429540064,0.015010725010725012,0.060764838024057695,0.16637354497354495,30.012060429540067,0.0,0.0,14.623919859727954,11.799251104620684,48.0,37.24444444444445,75.0,0.9800793650793651,0.2067039957925564,0.1370541369691803,0.08974596580366738,0.05170169658160241,0.9102540341963327,0.9482983034183976,0.033169064021218074,0.007577555117366548,0.45555555555555555,852.4650030136108,ablation,combined_mobility_orientation_nlos,7,852.5270466804504
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.20091784851796,-7.924697048210313,180.69096024083478,0.0,0.058121693121693116,0.028391534391534384,0.9418783068783069,0.9716084656084656,37.48091603053435,75.0,29.76830034047014,-300.0,114.0004204795664,0.14723703703703706,0.07123809523809523,0.852762962962963,0.9287619047619048,25.92391304347826,0.38118914110538954,0.19942248014032535,30.062195599941557,0.015010725010725012,0.06285558581899112,0.16637354497354495,30.062195599941557,0.0,0.0,16.582850134204534,13.2121928721174,55.0,40.47190476190476,75.0,0.9815873015873016,0.21275640744825192,0.1318337708539605,0.09555798147090316,0.06019110893442001,0.9044420185290969,0.93980889106558,0.031130219727786217,0.004984203233738898,0.45555555555555555,852.6004252433777,ablation,combined_mobility_orientation_nlos,7,852.6602039337158
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.251843679016645,-8.139807969112844,172.94313067298364,0.0,0.057046560846560845,0.0267068783068783,0.9429534391534391,0.9732931216931217,36.802256722151085,75.0,30.038081433555327,-300.0,118.5759739233017,0.15172275132275131,0.07304656084656085,0.8482772486772487,0.9269534391534392,25.08364354847947,0.3974819054336992,0.20822349890532613,28.773161728887303,0.015010725010725012,0.0627437992151227,0.16637354497354495,28.773161728887306,0.0,0.0,15.92799548845879,13.144952444518605,52.0,39.595396825396826,75.0,0.9827777777777778,0.2170246412423306,0.12870190883813365,0.09557804230818187,0.057731735174499386,0.9044219576918181,0.9422682648255006,0.02951033070600849,0.004293913553229121,0.45555555555555555,861.3542761802673,ablation,combined_mobility_orientation_nlos,7,861.4161605834961
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.990168343624838,-7.721951311418541,182.23866896991106,0.0,0.05637037037037037,0.025786243386243378,0.9436296296296296,0.9742137566137566,32.84335200313938,75.0,28.81876535596455,-300.0,97.28080695907535,0.13093650793650793,0.06489629629629629,0.8690634920634921,0.9351037037037038,22.453323508486633,0.3981055837910545,0.2026988712198901,30.319693387784472,0.015010725010725012,0.06002768316346364,0.16637354497354495,30.319693387784472,0.0,0.0,14.474442897700689,11.723220929194321,48.0,37.016825396825396,75.0,0.9798412698412698,0.20367554462532436,0.13943843892006538,0.08808819641428475,0.049967434372861455,0.9119118035857152,0.9500325656271386,0.03390588698683332,0.008764554208617808,0.45555555555555555,857.6787362098694,ablation,combined_mobility_orientation_nlos,7,857.7399072647095
proportional_fair,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.940896127364645,-8.640884670803393,177.30109879617302,0.0,0.0504042328042328,0.02042751322751322,0.9495957671957672,0.9795724867724868,34.02418495240195,75.0,26.574632318613812,-300.0,75.24713966994037,0.11202116402116402,0.05867619047619047,0.887978835978836,0.9413238095238096,23.112424651839536,0.38167642754976555,0.17758516646172717,29.48245223675326,0.014897039897039898,0.05447738261289488,0.16628465608465612,29.48245223675326,0.0,0.0,12.295991847381533,10.703469731550918,44.0,35.365,75.0,0.9787301587301588,0.1747886247183036,0.1606618275969492,0.06565204458615106,0.031031090524827287,0.934347955413849,0.9689689094751727,0.040221232587375096,0.013464172750071366,0.48253968253968255,819.480388879776,ablation,combined_mobility_orientation_nlos,8,819.5409195423126
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.780445722320763,-7.410195504447376,183.00451126440194,0.0,0.057322751322751324,0.02595132275132275,0.9426772486772487,0.9740486772486773,32.674594441091905,75.0,28.847453955940626,-300.0,100.6515935997911,0.1346941798941799,0.06649417989417988,0.8653058201058201,0.9335058201058202,21.87904265873016,0.40272721742788714,0.2059981896317442,30.43084221754165,0.014897039897039898,0.06086815299573507,0.16628465608465606,30.43084221754165,0.0,0.0,14.635766727841252,11.674436179355718,48.0,37.20404761904762,75.0,0.9807142857142858,0.2047309842926249,0.1363609814272009,0.08962692635469006,0.051100304070839035,0.91037307364531,0.948899695929161,0.03362964068072502,0.0080295164615099,0.48253968253968255,847.1981101036072,ablation,combined_mobility_orientation_nlos,8,847.2583935260773
